id	file	result	measured
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_Comp_Angle2.JPG	keep	n95=25 white=0.83 soft=0.034 strong=0.047
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_Comp_Angle3.JPG	keep	n95=25 white=0.74 soft=0.034 strong=0.048
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_Comp_Back.JPG	keep	n95=43 white=0.86 soft=0.026 strong=0.047
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_Comp_Front.JPG	keep	n95=11 white=0.86 soft=0.020 strong=0.046
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_Comp_Side.JPG	keep	n95=7 white=0.91 soft=0.019 strong=0.033
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_PCB_Back.JPG	keep	n95=53 white=0.80 soft=0.022 strong=0.080
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_PCB_Front.JPG	keep	n95=43 white=0.81 soft=0.036 strong=0.057
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_Panel_Back.JPG	drop	flat panel artwork (JPEG named panel) n95=4 white=0.85 soft=0.028 strong=0.036
p421	Pipet/Photos - Pipet - Rev 1_1/SF_Pipet_Panel_Front.JPG	drop	flat panel artwork (JPEG named panel) n95=3 white=0.88 soft=0.025 strong=0.042
p421	Pipet/readmePhoto.jpg	keep	n95=25 white=0.74 soft=0.034 strong=0.048
p423	Ring/V1.0_Modification_Photos/AddWireBetweenPotLegsHere.jpg	keep	n95=101 white=0.00 soft=0.037 strong=0.057
p423	Ring/V1.0_Modification_Photos/AddWireFromScrapeToPotAndConnectPotLegsWithWire.jpg	keep	n95=101 white=0.00 soft=0.039 strong=0.063
p432	modules/Clock/docs/images/00-clock-front.jpg	keep	n95=181 white=0.08 soft=0.040 strong=0.037
p432	modules/Clock/docs/images/01-clock-back.jpg	keep	n95=218 white=0.06 soft=0.084 strong=0.066
p432	modules/Clock/docs/images/details_page_1.png	drop	flat graphic n95=2 white=0.14 soft=0.000 strong=0.134
p432	modules/Clock/docs/images/details_page_2.png	drop	flat graphic n95=2 white=0.15 soft=0.000 strong=0.145
p432	modules/Clock/docs/images/main_menu.png	drop	flat graphic n95=2 white=0.12 soft=0.000 strong=0.115
p432	modules/Clock/docs/images/tutorial_01.jpg	keep	n95=114 white=0.00 soft=0.195 strong=0.096
p432	modules/Clock/docs/images/tutorial_02.jpg	keep	n95=107 white=0.00 soft=0.165 strong=0.158
p432	modules/Clock/docs/images/tutorial_03.jpg	keep	n95=59 white=0.00 soft=0.220 strong=0.131
p432	modules/Clock/docs/images/tutorial_04.jpg	keep	n95=72 white=0.00 soft=0.225 strong=0.112
p432	modules/Clock/docs/images/tutorial_05.jpg	keep	n95=96 white=0.00 soft=0.203 strong=0.100
p432	modules/Clock/docs/images/tutorial_06.jpg	keep	n95=57 white=0.00 soft=0.261 strong=0.072
p432	modules/Clock/docs/images/tutorial_07.jpg	keep	n95=89 white=0.00 soft=0.264 strong=0.062
p432	modules/Clock/docs/images/tutorial_08.jpg	keep	n95=77 white=0.00 soft=0.233 strong=0.058
p432	modules/Clock/docs/images/tutorial_09.jpg	keep	n95=100 white=0.00 soft=0.224 strong=0.064
p432	modules/Clock/docs/images/tutorial_10.jpg	keep	n95=178 white=0.00 soft=0.172 strong=0.103
p432	modules/Clock/docs/images/tutorial_11.jpg	keep	n95=136 white=0.00 soft=0.124 strong=0.059
p432	modules/Clock/docs/images/tutorial_12.jpg	keep	n95=194 white=0.00 soft=0.087 strong=0.070
p432	modules/Clock/tools/jupyter/back_arrow.png	drop	flat graphic n95=2 white=0.24 soft=0.000 strong=0.202
p432	modules/Clock/tools/jupyter/bpm_text.png	drop	flat graphic n95=2 white=0.38 soft=0.000 strong=0.382
p432	modules/Clock/tools/jupyter/div_64.png	drop	flat graphic n95=2 white=0.47 soft=0.000 strong=0.466
p433	modules/Envelope/docs/images/00-envelope-front.jpg	keep	n95=160 white=0.00 soft=0.174 strong=0.240
p433	modules/Envelope/docs/images/01-envelope-back.jpg	keep	n95=247 white=0.00 soft=0.186 strong=0.243
p434	modules/Logic/docs/images/00-logic-front.jpg	keep	n95=95 white=0.00 soft=0.226 strong=0.109
p434	modules/Logic/docs/images/01-logic-back.jpg	keep	n95=106 white=0.00 soft=0.232 strong=0.133
p435	modules/Mixer/docs/images/00-mixer-front.jpg	keep	n95=144 white=0.00 soft=0.113 strong=0.086
p435	modules/Mixer/docs/images/01-mixer-back.jpg	keep	n95=188 white=0.00 soft=0.138 strong=0.089
p436	modules/OffsetAtten/docs/images/00-offsetatten-front.jpg	keep	n95=209 white=0.00 soft=0.082 strong=0.055
p436	modules/OffsetAtten/docs/images/01-offsetatten-back.jpg	keep	n95=199 white=0.00 soft=0.106 strong=0.069
p437	modules/Quantizer/docs/images/00-quantizer-front.jpg	keep	n95=194 white=0.01 soft=0.077 strong=0.073
p437	modules/Quantizer/docs/images/01-quantizer-back.jpg	keep	n95=366 white=0.00 soft=0.107 strong=0.068
p437	modules/Quantizer/docs/images/tutorial_01.jpg	keep	n95=59 white=0.00 soft=0.191 strong=0.068
p437	modules/Quantizer/docs/images/tutorial_02.jpg	keep	n95=53 white=0.00 soft=0.204 strong=0.083
p437	modules/Quantizer/docs/images/tutorial_03.jpg	keep	n95=69 white=0.00 soft=0.198 strong=0.104
p437	modules/Quantizer/docs/images/tutorial_04.jpg	keep	n95=52 white=0.00 soft=0.211 strong=0.071
p437	modules/Quantizer/docs/images/tutorial_05.jpg	keep	n95=153 white=0.01 soft=0.234 strong=0.134
p437	modules/Quantizer/docs/images/tutorial_06.jpg	keep	n95=155 white=0.01 soft=0.129 strong=0.141
p437	modules/Quantizer/docs/images/tutorial_07.jpg	keep	n95=66 white=0.00 soft=0.224 strong=0.122
p437	modules/Quantizer/docs/images/tutorial_08.jpg	keep	n95=119 white=0.00 soft=0.177 strong=0.129
p437	modules/Quantizer/docs/images/tutorial_09.jpg	keep	n95=123 white=0.00 soft=0.232 strong=0.118
p437	modules/Quantizer/docs/images/tutorial_v0-2.jpg	keep	n95=106 white=0.00 soft=0.166 strong=0.082
p438	modules/RNG/docs/images/00-rng-front.jpg	keep	n95=209 white=0.00 soft=0.061 strong=0.078
p438	modules/RNG/docs/images/01-rng-back.jpg	keep	n95=232 white=0.00 soft=0.092 strong=0.083
p463	SnackBus_PSU/hardware/collateral/board_render.png	drop	flat graphic n95=24 white=0.00 soft=0.071 strong=0.082
p463	SnackBus_PSU/snackbus_psu_rev1.jpg	keep	n95=214 white=0.00 soft=0.114 strong=0.078
p464	3320 VCF (6HP)/vcf1.jpg	keep	n95=60 white=0.00 soft=0.065 strong=0.034
p464	3320 VCF (6HP)/vcf2.jpg	keep	n95=72 white=0.01 soft=0.180 strong=0.047
p464	3320 VCF (6HP)/vcf3.jpg	keep	n95=46 white=0.00 soft=0.113 strong=0.036
p465	BUFFERED MULTIPLE (3HP)/Multi1.jpg	keep	n95=175 white=0.00 soft=0.217 strong=0.047
p465	BUFFERED MULTIPLE (3HP)/Multi2.jpg	keep	n95=222 white=0.00 soft=0.191 strong=0.047
p466	CYCLING ENVELOPE GENERATOR (4HP)/cycenv_front.jpg	keep	n95=61 white=0.03 soft=0.238 strong=0.035
p466	CYCLING ENVELOPE GENERATOR (4HP)/cycenv_side.jpg	keep	n95=80 white=0.00 soft=0.299 strong=0.048
p467	DIGILFO (6HP)/digiLFO.jpg	keep	n95=81 white=0.05 soft=0.112 strong=0.108
p467	DIGILFO (6HP)/digiLFOrender.png	drop	flat graphic n95=55 white=0.01 soft=0.051 strong=0.121
p468	LOOPING A-R/ar-example.jpg	keep	n95=107 white=0.00 soft=0.253 strong=0.052
p469	NOISE LAB (3HP)/NOISELAB.jpg	keep	n95=34 white=0.00 soft=0.138 strong=0.068
p470	OFFSET-GAIN UTILITY (4HP)/cvOffGain.jpg	keep	n95=57 white=0.00 soft=0.235 strong=0.040
p471	PASSIVE LOW PASS GATE (2HP)/lpg1.jpg	keep	n95=47 white=0.02 soft=0.207 strong=0.040
p471	PASSIVE LOW PASS GATE (2HP)/lpg2.jpg	keep	n95=68 white=0.02 soft=0.187 strong=0.080
p472	PSU (6HP)/PSU6HP.jpg	keep	n95=154 white=0.00 soft=0.136 strong=0.056
p473	Photoshooting/DSC_0302.JPG	keep	n95=117 white=0.00 soft=0.129 strong=0.097
p473	Photoshooting/DSC_0303.JPG	keep	n95=105 white=0.00 soft=0.091 strong=0.090
p473	Photoshooting/DSC_0304.JPG	keep	n95=103 white=0.00 soft=0.092 strong=0.092
p473	Photoshooting/DSC_0305.JPG	keep	n95=107 white=0.00 soft=0.089 strong=0.095
p473	Photoshooting/DSC_0306.JPG	keep	n95=103 white=0.00 soft=0.097 strong=0.099
p473	Photoshooting/DSC_0307.JPG	keep	n95=137 white=0.02 soft=0.095 strong=0.112
p473	Photoshooting/DSC_0308.JPG	keep	n95=116 white=0.01 soft=0.102 strong=0.106
p473	Photoshooting/DSC_0309.JPG	keep	n95=118 white=0.03 soft=0.124 strong=0.078
p473	Photoshooting/DSC_0310.JPG	keep	n95=115 white=0.02 soft=0.111 strong=0.107
p473	Photoshooting/DSC_0311.JPG	keep	n95=124 white=0.03 soft=0.125 strong=0.105
p473	Photoshooting/DSC_0312.JPG	keep	n95=76 white=0.00 soft=0.092 strong=0.068
p473	Photoshooting/DSC_0313.JPG	keep	n95=78 white=0.00 soft=0.091 strong=0.079
p473	Photoshooting/DSC_0314.JPG	keep	n95=182 white=0.01 soft=0.146 strong=0.170
p473	Photoshooting/DSC_0315.JPG	keep	n95=135 white=0.01 soft=0.141 strong=0.130
p473	Photoshooting/DSC_0316.JPG	keep	n95=188 white=0.02 soft=0.140 strong=0.166
p473	Photoshooting/DSC_0317.JPG	keep	n95=174 white=0.01 soft=0.129 strong=0.169
p473	Photoshooting/DSC_0318.JPG	keep	n95=172 white=0.04 soft=0.142 strong=0.163
p473	Photoshooting/DSC_0319.JPG	keep	n95=172 white=0.05 soft=0.141 strong=0.165
p473	Photoshooting/DSC_0320.JPG	keep	n95=109 white=0.02 soft=0.145 strong=0.164
p473	Photoshooting/DSC_0321.JPG	keep	n95=112 white=0.02 soft=0.150 strong=0.150
p473	Photoshooting/DSC_0322.JPG	keep	n95=121 white=0.03 soft=0.137 strong=0.127
p473	Photoshooting/DSC_0323.JPG	keep	n95=99 white=0.00 soft=0.142 strong=0.093
p473	Photoshooting/DSC_0324.JPG	keep	n95=175 white=0.04 soft=0.158 strong=0.108
p473	Photoshooting/homebckgnd.jpg	keep	n95=34 white=0.00 soft=0.139 strong=0.098
p473	ProductImages/DSC_0185MC.jpg	keep	n95=76 white=0.00 soft=0.117 strong=0.205
p473	ProductImages/DSC_0268rr.jpg	keep	n95=29 white=0.00 soft=0.048 strong=0.030
p473	ProductImages/DSC_0272.JPG	keep	n95=40 white=0.00 soft=0.021 strong=0.023
p473	ProductImages/DSC_0275.JPG	keep	n95=32 white=0.00 soft=0.024 strong=0.042
p473	ProductImages/DSC_0318.jpg	keep	n95=140 white=0.01 soft=0.151 strong=0.162
p473	resources/IMG_20210507_070857.jpg	keep	n95=57 white=0.00 soft=0.133 strong=0.088
p473	resources/IMG_20210507_070857crop.jpg	keep	n95=38 white=0.00 soft=0.100 strong=0.210
p473	resources/Képernyőkép 2021-05-07 073203.png	drop	flat graphic n95=17 white=0.01 soft=0.049 strong=0.214
p473	resources/seqswitch_545.gif	drop	flat graphic n95=5 white=0.86 soft=0.065 strong=0.147
p474	PLLHO/board_A_build/pllho_board_A_annotated.jpg	keep	n95=488 white=0.15 soft=0.121 strong=0.158
p474	PLLHO/board_A_build/pllho_board_A_build.png	drop	flat graphic n95=31 white=0.00 soft=0.041 strong=0.171
p474	PLLHO/board_A_build/pllho_board_A_photo.jpg	keep	n95=513 white=0.03 soft=0.130 strong=0.146
p474	PLLHO/board_A_build/pllho_board_A_tempco_photo.jpg	keep	n95=247 white=0.02 soft=0.089 strong=0.071
p474	PLLHO/board_B_build/pllho_board_B_build.png	drop	flat graphic n95=26 white=0.00 soft=0.040 strong=0.146
p474	PLLHO/board_B_build/pllho_board_B_photo.jpg	keep	n95=474 white=0.01 soft=0.136 strong=0.105
p474	PLLHO/board_C_build/pllho_board_C_build.png	drop	flat graphic n95=27 white=0.00 soft=0.040 strong=0.146
p474	PLLHO/board_C_build/pllho_board_C_photo.jpg	keep	n95=508 white=0.01 soft=0.137 strong=0.112
p474	PLLHO/board_D_build/pllho_board_D_back_photo.jpg	keep	n95=150 white=0.00 soft=0.119 strong=0.052
p474	PLLHO/board_D_build/pllho_board_D_build.png	drop	flat graphic n95=28 white=0.00 soft=0.043 strong=0.143
p474	PLLHO/board_D_build/pllho_board_D_front_photo.jpg	keep	n95=429 white=0.01 soft=0.100 strong=0.106
p474	PLLHO/board_E_build/pllho_board_E_build.png	drop	flat graphic n95=27 white=0.00 soft=0.024 strong=0.123
p474	PLLHO/board_E_build/pllho_board_E_photo.jpg	keep	n95=215 white=0.00 soft=0.134 strong=0.101
p474	PLLHO/module_build/pllho_built_bus.jpg	keep	n95=400 white=0.00 soft=0.073 strong=0.054
p474	PLLHO/module_build/pllho_built_front.jpg	keep	n95=263 white=0.00 soft=0.063 strong=0.061
p474	PLLHO/module_build/pllho_built_panel.jpg	keep	n95=69 white=0.00 soft=0.039 strong=0.064
p474	PLLHO/module_build/pllho_built_side.jpg	keep	n95=413 white=0.00 soft=0.093 strong=0.059
p474	PLLHO/module_build/pllho_test_bus_collage.jpg	keep	n95=537 white=0.01 soft=0.150 strong=0.163
p474	PLLHO/module_build/pllho_trimpots.jpg	keep	n95=449 white=0.00 soft=0.161 strong=0.165
p474	PLLHO/panel_build/pllho_panel_back.jpg	drop	flat panel artwork (JPEG named panel) n95=26 white=0.00 soft=0.031 strong=0.068
p474	PLLHO/panel_build/pllho_panel_front.jpg	drop	flat panel artwork (JPEG named panel) n95=26 white=0.00 soft=0.030 strong=0.075
p489	D100-Quad_VCA/D100-back-600.jpg	keep	n95=303 white=0.01 soft=0.146 strong=0.110
p489	D100-Quad_VCA/D100-front-600.jpg	keep	n95=98 white=0.00 soft=0.123 strong=0.055
p490	D101-Dual_Envelope/D101-back-600.jpg	keep	n95=375 white=0.00 soft=0.148 strong=0.103
p490	D101-Dual_Envelope/D101-front-600.jpg	keep	n95=106 white=0.00 soft=0.124 strong=0.056
p491	D102-Output_Mixer/D102-back-600.jpg	keep	n95=248 white=0.00 soft=0.151 strong=0.091
p491	D102-Output_Mixer/D102-front-600.jpg	keep	n95=103 white=0.00 soft=0.110 strong=0.059
p492	D103-Reverb_Delay/D103-back-600.jpg	keep	n95=300 white=0.00 soft=0.159 strong=0.101
p492	D103-Reverb_Delay/D103-front-600.jpg	keep	n95=94 white=0.00 soft=0.136 strong=0.045
p493	D104-Four_Vs/D104-back-600.jpg	keep	n95=175 white=0.00 soft=0.135 strong=0.069
p493	D104-Four_Vs/D104-front-600.jpg	keep	n95=101 white=0.00 soft=0.110 strong=0.049
p494	D105-Quad_CV_Proc/D105-back-600.jpg	keep	n95=257 white=0.01 soft=0.149 strong=0.105
p494	D105-Quad_CV_Proc/D105-front-600.jpg	keep	n95=104 white=0.00 soft=0.122 strong=0.060
p495	D106-Step_Sequencer/D106-back-600.jpg	keep	n95=191 white=0.01 soft=0.141 strong=0.089
p495	D106-Step_Sequencer/D106-front-600.jpg	keep	n95=94 white=0.00 soft=0.126 strong=0.052
p496	D107-Slew/D107-back-600.jpg	keep	n95=135 white=0.00 soft=0.122 strong=0.048
p496	D107-Slew/D107-front-600.jpg	keep	n95=87 white=0.00 soft=0.143 strong=0.036
p497	D112-Power_Supply/D112-front-600.jpg	keep	n95=193 white=0.20 soft=0.147 strong=0.124
p518	Rohkem/IMG_6425.jpeg	keep	n95=114 white=0.00 soft=0.286 strong=0.095
p519	Uksed/uksed-product-page.webp	keep	n95=91 white=0.32 soft=0.220 strong=0.062
p554	ModularSeries/FormulaWaveDistortion/Renders/FormulaCore.png	drop	flat graphic n95=48 white=0.00 soft=0.127 strong=0.148
p559	ModularSeries/SaltwatersVCEcho/Renders/SWCore.png	drop	flat graphic n95=48 white=0.00 soft=0.087 strong=0.158
p561	ModularSeries/TransientsVCFG/Renders/TransientsCore.png	drop	flat graphic n95=44 white=0.00 soft=0.092 strong=0.151
p562	Eurorack_MIDIThru4_DIN/Eurorack_MIDIThru4_DIN_Back.JPG	keep	n95=117 white=0.00 soft=0.043 strong=0.051
p562	Eurorack_MIDIThru4_DIN/Eurorack_MIDIThru4_DIN_Front.JPG	keep	n95=57 white=0.00 soft=0.044 strong=0.029
p562	Eurorack_MIDIThru4_DIN/Eurorack_MIDIThru4_DIN_PCB1.JPG	keep	n95=49 white=0.00 soft=0.036 strong=0.052
p562	Eurorack_MIDIThru4_DIN/Eurorack_MIDIThru4_DIN_PCB2.JPG	keep	n95=56 white=0.00 soft=0.038 strong=0.048
p562	Eurorack_MIDIThru4_DIN/Eurorack_MIDIThru4_DIN_Top.JPG	keep	n95=72 white=0.00 soft=0.042 strong=0.043
p563	Eurorack_MIDIThru4_TRS/Eurorack_MIDIThru4_TRS_Angle.JPG	keep	n95=64 white=0.00 soft=0.037 strong=0.044
p563	Eurorack_MIDIThru4_TRS/Eurorack_MIDIThru4_TRS_Back.JPG	keep	n95=104 white=0.00 soft=0.045 strong=0.049
p563	Eurorack_MIDIThru4_TRS/Eurorack_MIDIThru4_TRS_Front.JPG	keep	n95=31 white=0.00 soft=0.024 strong=0.023
p563	Eurorack_MIDIThru4_TRS/Eurorack_MIDIThru4_TRS_PCB1.JPG	keep	n95=52 white=0.00 soft=0.037 strong=0.044
p563	Eurorack_MIDIThru4_TRS/Eurorack_MIDIThru4_TRS_PCB2.JPG	keep	n95=63 white=0.00 soft=0.043 strong=0.049
p563	Eurorack_MIDIThru4_TRS/Eurorack_MIDIThru4_TRS_top.JPG	keep	n95=69 white=0.00 soft=0.031 strong=0.050
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_PCB1.jpg	keep	n95=92 white=0.00 soft=0.105 strong=0.130
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_PCB2.jpg	keep	n95=62 white=0.00 soft=0.111 strong=0.084
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_PCB3.jpg	keep	n95=85 white=0.00 soft=0.101 strong=0.129
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_angle1.jpg	keep	n95=109 white=0.00 soft=0.121 strong=0.062
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_angle2.jpg	keep	n95=151 white=0.00 soft=0.112 strong=0.058
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_back1.jpg	keep	n95=99 white=0.00 soft=0.112 strong=0.055
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_back2.jpg	keep	n95=89 white=0.00 soft=0.129 strong=0.049
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_boards.jpg	keep	n95=130 white=0.00 soft=0.103 strong=0.108
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_front1.jpg	keep	n95=87 white=0.00 soft=0.109 strong=0.057
p564	Eurorack_MIDI_Teensy_5x5/Eurorack_MIDI_Teensy_5x5_front2.jpg	keep	n95=97 white=0.00 soft=0.111 strong=0.053
p565	Eurorack_MidiMerge2in3out/Eurorack_MIDIMerge2in3out_angle1.jpg	keep	n95=65 white=0.00 soft=0.101 strong=0.049
p565	Eurorack_MidiMerge2in3out/Eurorack_MIDIMerge2in3out_angle2.jpg	keep	n95=59 white=0.00 soft=0.089 strong=0.048
p565	Eurorack_MidiMerge2in3out/Eurorack_MIDIMerge2in3out_back1.jpg	keep	n95=78 white=0.00 soft=0.080 strong=0.049
p565	Eurorack_MidiMerge2in3out/Eurorack_MIDIMerge2in3out_back2.jpg	keep	n95=47 white=0.00 soft=0.089 strong=0.035
p565	Eurorack_MidiMerge2in3out/Eurorack_MIDIMerge2in3out_back3.jpg	keep	n95=94 white=0.00 soft=0.101 strong=0.059
p565	Eurorack_MidiMerge2in3out/Eurorack_MIDIMerge2in3out_front.jpg	keep	n95=40 white=0.00 soft=0.094 strong=0.042
p565	Eurorack_MidiMerge2in3out/Eurorack_MIDIMerge2in3out_kit.jpg	keep	n95=83 white=0.10 soft=0.116 strong=0.213
p566	Eurorack_MotorPot/Eurorack_MotorPot_back.jpg	keep	n95=121 white=0.00 soft=0.109 strong=0.046
p566	Eurorack_MotorPot/Eurorack_MotorPot_eurorack.jpg	keep	n95=42 white=0.00 soft=0.103 strong=0.082
p566	Eurorack_MotorPot/Eurorack_MotorPot_fader.jpg	keep	n95=86 white=0.00 soft=0.115 strong=0.097
p566	Eurorack_MotorPot/Eurorack_MotorPot_front1.jpg	keep	n95=75 white=0.00 soft=0.105 strong=0.042
p566	Eurorack_MotorPot/Eurorack_MotorPot_front2.jpg	keep	n95=94 white=0.00 soft=0.097 strong=0.037
p566	Eurorack_MotorPot/Eurorack_MotorPot_kit.jpg	keep	n95=104 white=0.00 soft=0.146 strong=0.186
p566	Eurorack_MotorPot/Eurorack_MotorPot_side1.jpg	keep	n95=116 white=0.00 soft=0.111 strong=0.048
p566	Eurorack_MotorPot/Eurorack_MotorPot_side2.jpg	keep	n95=116 white=0.00 soft=0.111 strong=0.051
p567	Eurorack_RPi/Eurorack_RPi_3.5mm_breakout_PCB1.JPG	keep	n95=34 white=0.00 soft=0.026 strong=0.025
p567	Eurorack_RPi/Eurorack_RPi_3.5mm_breakout_PCB2.JPG	keep	n95=50 white=0.00 soft=0.028 strong=0.032
p567	Eurorack_RPi/Eurorack_RPi_assembled_angle.JPG	keep	n95=42 white=0.00 soft=0.044 strong=0.037
p567	Eurorack_RPi/Eurorack_RPi_assembled_back.JPG	keep	n95=79 white=0.01 soft=0.071 strong=0.053
p567	Eurorack_RPi/Eurorack_RPi_assembled_front1.JPG	keep	n95=50 white=0.01 soft=0.044 strong=0.045
p567	Eurorack_RPi/Eurorack_RPi_assembled_front2.JPG	keep	n95=42 white=0.01 soft=0.052 strong=0.038
p567	Eurorack_RPi/Eurorack_RPi_assembled_side.JPG	keep	n95=59 white=0.01 soft=0.070 strong=0.047
p567	Eurorack_RPi/Eurorack_RPi_faceplate_angle.JPG	drop	flat panel artwork (JPEG named panel) n95=26 white=0.00 soft=0.024 strong=0.041
p567	Eurorack_RPi/Eurorack_RPi_faceplate_back.JPG	drop	flat panel artwork (JPEG named panel) n95=30 white=0.00 soft=0.051 strong=0.022
p567	Eurorack_RPi/Eurorack_RPi_faceplate_front.JPG	drop	flat panel artwork (JPEG named panel) n95=28 white=0.00 soft=0.026 strong=0.047
p567	Eurorack_RPi/Eurorack_RPi_synth_kit_PCB1.JPG	keep	n95=42 white=0.00 soft=0.032 strong=0.062
p567	Eurorack_RPi/Eurorack_RPi_synth_kit_PCB2.JPG	keep	n95=65 white=0.00 soft=0.065 strong=0.070
p568	Eurorack_SpinnerLFO/Eurorack_SpinnerLFO_angle.jpg	keep	n95=117 white=0.01 soft=0.123 strong=0.042
p568	Eurorack_SpinnerLFO/Eurorack_SpinnerLFO_angle2.jpg	keep	n95=118 white=0.00 soft=0.158 strong=0.057
p568	Eurorack_SpinnerLFO/Eurorack_SpinnerLFO_angle3.jpg	keep	n95=129 white=0.00 soft=0.145 strong=0.055
p568	Eurorack_SpinnerLFO/Eurorack_SpinnerLFO_front1.jpg	keep	n95=86 white=0.00 soft=0.144 strong=0.060
p568	Eurorack_SpinnerLFO/Eurorack_SpinnerLFO_front2.jpg	keep	n95=118 white=0.00 soft=0.168 strong=0.061
p569	Eurorack_TRS-DIN5/Eurorack_TRS-DIN5_Back.JPG	keep	n95=91 white=0.00 soft=0.054 strong=0.032
p569	Eurorack_TRS-DIN5/Eurorack_TRS-DIN5_Front.JPG	keep	n95=41 white=0.00 soft=0.034 strong=0.026
p569	Eurorack_TRS-DIN5/Eurorack_TRS-DIN5_PCB1.JPG	keep	n95=45 white=0.00 soft=0.037 strong=0.039
p569	Eurorack_TRS-DIN5/Eurorack_TRS-DIN5_PCB2.JPG	keep	n95=48 white=0.00 soft=0.035 strong=0.045
p569	Eurorack_TRS-DIN5/Eurorack_TRS-DIN5_Top.JPG	keep	n95=51 white=0.00 soft=0.039 strong=0.034
p57	Modules/AxB/assembled/AxB_Assembled_Front_B.jpg	keep	n95=47 white=0.11 soft=0.040 strong=0.044
p57	Modules/AxB/assembled/AxB_Assembled_Front_F.jpg	keep	n95=60 white=0.24 soft=0.041 strong=0.050
p57	Modules/AxB/assembled/AxB_Assembled_Main_B.jpg	keep	n95=40 white=0.00 soft=0.048 strong=0.041
p57	Modules/AxB/assembled/AxB_Assembled_Main_F.jpg	keep	n95=47 white=0.00 soft=0.042 strong=0.047
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_Ground_Connect.jpg	keep	n95=66 white=0.02 soft=0.187 strong=0.048
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_PCB1.jpg	keep	n95=227 white=0.02 soft=0.144 strong=0.102
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_PCB2.jpg	keep	n95=242 white=0.01 soft=0.172 strong=0.087
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-B_DCWN03E-12_1.jpg	keep	n95=204 white=0.03 soft=0.143 strong=0.148
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-B_DCWN03E-12_2.jpg	keep	n95=238 white=0.01 soft=0.125 strong=0.151
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-B_DD1912PA_1.jpg	keep	n95=221 white=0.00 soft=0.129 strong=0.149
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-B_DD1912PA_2.jpg	keep	n95=224 white=0.02 soft=0.129 strong=0.140
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-C_DCWN03E-12_1.jpg	keep	n95=224 white=0.01 soft=0.122 strong=0.165
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-C_DCWN03E-12_2.jpg	keep	n95=290 white=0.01 soft=0.130 strong=0.138
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-C_DD1912PA_1.jpg	keep	n95=322 white=0.02 soft=0.117 strong=0.160
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-C_DD1912PA_2.jpg	keep	n95=281 white=0.02 soft=0.124 strong=0.179
p570	Eurorack_USB-C_Power_Supply/Eurorack_USB-C_Power_Supply_USB-C_Jumper_Settings.jpg	keep	n95=156 white=0.02 soft=0.147 strong=0.110
p571	Eurorack_USB_Power/Eurorack_USB_power_Angle.jpg	keep	n95=59 white=0.02 soft=0.193 strong=0.069
p571	Eurorack_USB_Power/Eurorack_USB_power_Front.jpg	keep	n95=61 white=0.00 soft=0.173 strong=0.069
p571	Eurorack_USB_Power/Eurorack_USB_power_PCB.jpg	keep	n95=67 white=0.01 soft=0.125 strong=0.112
p571	Eurorack_USB_Power/Eurorack_USB_power_Top.jpg	keep	n95=73 white=0.00 soft=0.136 strong=0.075
p572	Alter_Normal/images/Front_1.png	drop	flat graphic n95=14 white=0.02 soft=0.053 strong=0.124
p575	Chit_Chat/images/Chit_Chat_Numbers.png	drop	flat graphic n95=41 white=0.36 soft=0.053 strong=0.144
