tier	repo	module_dir	dirs_in_repo	boards	status
4	RebelTechnology/RebelTechnology	Tesseract	62	1	todo
4	RebelTechnology/RebelTechnology	Tonic	62	4	todo
4	RebelTechnology/RebelTechnology	Triggy	62	1	todo
4	RebelTechnology/RebelTechnology	VCAMixer	62	0	todo
4	RebelTechnology/RebelTechnology	VactrolMixer	62	2	todo
4	RebelTechnology/RebelTechnology	Volty	62	1	todo
4	RebelTechnology/RebelTechnology	Witch	62	1	todo
4	RebelTechnology/RebelTechnology	Wizard	62	2	todo
4	RebelTechnology/RebelTechnology	Xibeca	62	7	todo
4	spielhuus/elektrophon	.	57	14	skip
4	spielhuus/elektrophon	content/old/555	57	2	todo
4	spielhuus/elektrophon	content/old/Fuzz/Overdrive 250	57	1	todo
4	spielhuus/elektrophon	content/old/Fuzz/Shin Ei FY-2	57	1	todo
4	spielhuus/elektrophon	content/old/Fuzz/UBE Screamer	57	1	todo
4	spielhuus/elektrophon	content/old/Fuzz/UBE Screamer (no tone)	57	1	todo
4	spielhuus/elektrophon	content/old/Fuzz/Way Huge Red LLama	57	1	todo
4	spielhuus/elektrophon	content/old/Fuzz/diode_opamp	57	1	todo
4	spielhuus/elektrophon	content/old/Synthacon VCF	57	1	todo
4	spielhuus/elektrophon	content/old/UBE	57	1	todo
4	spielhuus/elektrophon	content/old/Utility LFO	57	1	todo
4	spielhuus/elektrophon	content/old/VCF MS20	57	0	todo
4	spielhuus/elektrophon	content/old/VCO3340	57	2	todo
4	spielhuus/elektrophon	content/old/animation	57	1	todo
4	spielhuus/elektrophon	content/old/filter	57	2	todo
4	spielhuus/elektrophon	content/old/filter/panel.back	57	0	todo
4	spielhuus/elektrophon	content/old/freqdoubler	57	2	todo
4	spielhuus/elektrophon	content/old/freqdoubler/shifter	57	1	todo
4	spielhuus/elektrophon	content/old/funktion	57	1	todo
4	spielhuus/elektrophon	content/old/hall	57	2	todo
4	spielhuus/elektrophon	content/old/klang	57	1	todo
4	spielhuus/elektrophon	content/old/konsole	57	2	todo
4	spielhuus/elektrophon	content/old/kontakt	57	2	todo
4	spielhuus/elektrophon	content/old/kontur	57	2	todo
4	spielhuus/elektrophon	content/old/mischer/main.back	57	1	todo
4	spielhuus/elektrophon	content/old/mischer/mount.back	57	1	todo
4	spielhuus/elektrophon	content/old/mischer/panel.back	57	0	todo
4	spielhuus/elektrophon	content/old/noise	57	1	todo
4	spielhuus/elektrophon	content/old/oberwelle	57	2	todo
4	spielhuus/elektrophon	content/old/oszillator	57	1	todo
4	spielhuus/elektrophon	content/old/phasenregelschleife	57	1	todo
4	spielhuus/elektrophon	content/old/stmdac	57	1	todo
4	spielhuus/elektrophon	content/old/vca	57	1	todo
4	spielhuus/elektrophon	content/old/vca1	57	1	todo
4	spielhuus/elektrophon	content/old/welle	57	2	todo
4	spielhuus/elektrophon	src/4046	57	2	done
4	spielhuus/elektrophon	src/VCS	57	2	done
4	spielhuus/elektrophon	src/adsr	57	1	done
4	spielhuus/elektrophon	src/basspp	57	1	done
4	spielhuus/elektrophon	src/cp3	57	1	done
4	spielhuus/elektrophon	src/digital	57	0	done
4	spielhuus/elektrophon	src/echo	57	2	done
4	spielhuus/elektrophon	src/equalizer	57	2	done
4	spielhuus/elektrophon	src/funktion	57	1	done
4	spielhuus/elektrophon	src/hall	57	2	done
4	spielhuus/elektrophon	src/kaos	57	0	done
4	spielhuus/elektrophon	src/kraft	57	2	done
4	spielhuus/elektrophon	src/kraft/kraft	57	1	done
4	spielhuus/elektrophon	src/pentode	57	1	done
4	spielhuus/elektrophon	src/polivoks	57	2	done
4	spielhuus/elektrophon	src/produkt	57	2	done
4	spielhuus/elektrophon	src/resonanz	57	2	done
4	spielhuus/elektrophon	src/ssg	57	2	done
4	spielhuus/elektrophon	src/steckfeld	57	1	done
4	spielhuus/elektrophon	src/summe	57	1	done
4	spielhuus/elektrophon	src/threeler	57	2	done
4	spielhuus/elektrophon	src/tiefpass	57	2	done
4	supersynthesis/eurorack	Production Modules/2OPFM	22	3	done
4	supersynthesis/eurorack	Production Modules/2OPFM/_archive	22	0	done
4	supersynthesis/eurorack	Production Modules/2OPFM/jlcpcb	22	0	done
4	supersynthesis/eurorack	Production Modules/2OPFM/jlcpcb/_archive	22	0	done
4	supersynthesis/eurorack	Production Modules/CHORUS/jlcpcb	22	0	done
4	supersynthesis/eurorack	Production Modules/EG	22	1	done
4	supersynthesis/eurorack	Production Modules/EG/jlcpcb	22	0	done
4	supersynthesis/eurorack	Production Modules/PHRSR	22	1	done
4	supersynthesis/eurorack	Production Modules/PHRSR/jlcpcb	22	0	done
4	supersynthesis/eurorack	Production Modules/ROOM/jlcpcb	22	0	done
4	supersynthesis/eurorack	Production Modules/SCANNER	22	1	done
4	supersynthesis/eurorack	Production Modules/SCANNER/jlcpcb	22	0	done
4	supersynthesis/eurorack	Production Modules/SVFs	22	1	done
4	supersynthesis/eurorack	Production Modules/SVFs/jlcpcb	22	0	done
4	supersynthesis/eurorack	Production Modules/TVCA	22	1	done
4	supersynthesis/eurorack	Production Modules/TVCA/jlcpcb	22	0	done
4	supersynthesis/eurorack	Production Modules/VCAs	22	1	done
4	supersynthesis/eurorack	Production Modules/VCAs/jlcpcb	22	0	done
4	supersynthesis/eurorack	Unreleased/OTAVCAs	22	1	done
4	supersynthesis/eurorack	Unreleased/PNGBL	22	1	done
4	supersynthesis/eurorack	Unreleased/S&H	22	1	done
4	supersynthesis/eurorack	Unreleased/S&H/manufacturing	22	0	done
4	ThisIsNotRocketScience/Eurorack-Modules	.	54	189	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development	54	175	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/EuroForError	54	6	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack FutureSets	54	6	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 1	54	9	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 10	54	8	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 11	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 12	54	7	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 12/Factory/MiniKeyb	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 12/Factory/SimpleKeyboard	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 12/Factory/SimpleKeyboardTeensy	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 12/Factory/Speaker	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 12/Factory/WestLaunch	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 13	54	6	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 13/Factory/ASuitable Number Of Microphones	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 14	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2	54	11	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021	54	19	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021/Ducktape_kicad	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021/Factory/TiNRS-Ardabil	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021/GameNight/Gamenight	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021/MultiChannelUSB/Octonoisy	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021/Space/Space	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021/Tuesday1.1_kicad	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021/WhiteRabbit	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 2021/Wobbler2_kicad	54	3	done
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 3	54	7	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 4	54	2	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 5	54	8	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 5/FrontPanels	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 6	54	6	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 7(post Superbooth)	54	15	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 8 - Second Production Run	54	6	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Eurorack Set 9	54	17	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Factory/AncientFilter-euro	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Factory/CNCDriver	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Factory/SWDIsolator	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Factory/USB_MiniPower	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/JacThing	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/PJB-Box	54	2	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/PJB-Box/Factory	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/PJB-Box/Factory/UtilityStrip1	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/StageProjecten	54	30	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/StageProjecten/ARboard	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/StageProjecten/ARboard/CAMOutputs	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/StageProjecten/Factory/TiNRS&Navenant-Overstuurd	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/StageProjecten/STM32test	54	5	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/StageProjecten/STM32test/CAMOutputs	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/StageProjecten/STM32test/Factory/stm32_03.2	54	0	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/StageProjecten/STM32test/stm32 oud	54	3	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Development/Tools	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	Eurorack Set 9	54	1	todo
4	ThisIsNotRocketScience/Eurorack-Modules	RobGould	54	2	todo
4	ThisIsNotRocketScience/Eurorack-Modules	RobGould/Sample	54	1	todo
4	tkilla64/eurorack	.	29	0	skip
4	tkilla64/eurorack	3340-vco	29	0	done
4	tkilla64/eurorack	909-clap	29	0	done
4	tkilla64/eurorack	909-cymbals	29	0	done
4	tkilla64/eurorack	909-hihat	29	0	done
4	tkilla64/eurorack	909-kick	29	0	done
4	tkilla64/eurorack	909-rimshot	29	0	done
4	tkilla64/eurorack	909-snare	29	0	done
4	tkilla64/eurorack	909-toms	29	0	done
4	tkilla64/eurorack	bassbuddy	29	0	done
4	tkilla64/eurorack	bmult	29	0	done
4	tkilla64/eurorack	bmult2	29	0	done
4	tkilla64/eurorack	busboard	29	0	done
4	tkilla64/eurorack	cvc	29	0	done
4	tkilla64/eurorack	diode-vcf	29	0	done
4	tkilla64/eurorack	dvca	29	0	done
4	tkilla64/eurorack	feitw	29	0	done
4	tkilla64/eurorack	long_busboard	29	0	done
4	tkilla64/eurorack	midi-sync	29	0	done
4	tkilla64/eurorack	misc/bb_helpers	29	0	skip
4	tkilla64/eurorack	misc/crossover-filter	29	0	skip
4	tkilla64/eurorack	misc/psu_filter	29	0	skip
4	tkilla64/eurorack	misc/solderfume_fan	29	0	skip
4	tkilla64/eurorack	noise_board/Mfg_files_v1	29	0	skip
4	tkilla64/eurorack	pmult	29	0	done
4	tkilla64/eurorack	rp2040_proto	29	0	skip
4	tkilla64/eurorack	snh_noise	29	0	done
4	tkilla64/eurorack	umix	29	0	done
4	tkilla64/eurorack	vc-lfo	29	0	done
4	tpcarlson/synth-diy	3-phase-lfo	27	1	done
4	tpcarlson/synth-diy	VCA	27	1	done
4	tpcarlson/synth-diy	VCDO	27	2	done
4	tpcarlson/synth-diy	cornucopia/hardware/cornucopia	27	1	done
4	tpcarlson/synth-diy	cyclic	27	1	done
4	tpcarlson/synth-diy	d6	27	1	done
4	tpcarlson/synth-diy	drumfiend	27	3	done
4	tpcarlson/synth-diy	kinky-lynx	27	1	done
4	tpcarlson/synth-diy	lattice/lattice	27	1	done
4	tpcarlson/synth-diy	leaky-bucket	27	1	done
4	tpcarlson/synth-diy	logic	27	2	done
4	tpcarlson/synth-diy	lpg	27	2	done
4	tpcarlson/synth-diy	mix	27	2	done
4	tpcarlson/synth-diy	multimult	27	2	done
4	tpcarlson/synth-diy	oak	27	1	done
4	tpcarlson/synth-diy	oneshot	27	1	done
4	tpcarlson/synth-diy	pentanoise	27	2	done
4	tpcarlson/synth-diy	pirate-radio	27	0	skip
4	tpcarlson/synth-diy	rowan	27	1	done
4	tpcarlson/synth-diy	slew-limiter	27	2	done
4	tpcarlson/synth-diy	sycamore	27	1	done
4	tpcarlson/synth-diy	through	27	2	done
4	tpcarlson/synth-diy	turing-machine-panels	27	3	skip
4	tpcarlson/synth-diy	twoshot	27	1	done
4	tpcarlson/synth-diy	vcadsr	27	2	done
4	tpcarlson/synth-diy	yarmplus	27	1	done
4	tpcarlson/synth-diy	yash	27	2	curated
4	VincentPeters/Diy-Synth-Eurorack	DELAY/LMNC - 2399 tripple splashback	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	DRUM/TR82/Bassdrum 1	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	DRUM/TR82/Bassdrum 2	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	DRUM/TR82/Cymbals	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	DRUM/TR82/HiHats	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	DRUM/TR82/Low and High Toms	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	DRUM/TR82/Snare Drums	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	EFFECT/D103 Reverb  Delay	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	ENVELOPE GENERATOR/D101 Dual Envelope	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	FILTER/LMNC - 1113 Rene Schmitz Filter	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	LFO/LMNC - 1145 Kosmo Vclfo	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	LFO/nickajeglin - util_LFO	38	2	skip
4	VincentPeters/Diy-Synth-Eurorack	LOGIC/nickajeglin - analog logic module	38	1	skip
4	VincentPeters/Diy-Synth-Eurorack	MIXER/D102 Output Mixer	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	MIXER/D105 Quad CV Proc	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	MIXER/TR82 - Mixer	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	MIXER/Unbuffered mixer	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	MIXER/nickajeglin - Mixer	38	3	skip
4	VincentPeters/Diy-Synth-Eurorack	MULTIPLE/LMNC - 1161 Buffered Multiple	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	MULTIPLE/nickajeglin - Buf. Mult	38	1	skip
4	VincentPeters/Diy-Synth-Eurorack	MULTIPLE/nickajeglin - Buf. Mult/gerb	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	OTHER/Analog bass drum workshop/source	38	1	skip
4	VincentPeters/Diy-Synth-Eurorack	SEQUENCER/D106 Step Sequencer	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	SLEW/D107 Slew	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	UTILITY/D104 Four Vs	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	UTILITY/Elkayem - Midi 2 Cv	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	UTILITY/LMNC - 1007 Midimuso Midi - CV	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	UTILITY/TR82 - midi interface	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	VCA/D100 Quad VCA	38	0	skip
4	VincentPeters/Diy-Synth-Eurorack	VCA/LMNC - 1181 Dual VCA	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	VCA/LMNC - 1183 - 1184 Quad VCA Mixer	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	VCA/nickajeglin - VCA	38	1	skip
4	VincentPeters/Diy-Synth-Eurorack	VCO/Kassutronics - Avalanche VCO	38	1	done
4	VincentPeters/Diy-Synth-Eurorack	VCO/Kassutronics - Avalanche VCO/source	38	1	done
4	VincentPeters/Diy-Synth-Eurorack	VCO/LMNC - performance VCO	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	VCO/Reverse avalanche	38	0	done
4	VincentPeters/Diy-Synth-Eurorack	VCO/nickajeglin - VCO	38	1	skip
